word	k	p	sqrt_kp	sum	DF	DFtoWF	cluster	pq
snails	0.0189452947074842	0.0464247644640053	0.0501416288835115	7	1	0.142857142857143	5	0.048684951888364
manor	0.057801747770538	0.129401951342961	0.141724758093619	7	2	0.285714285714286	4	0.148635701105203
burdocks	0.020374556804601	0.0576029115501674	0.0611000653358106	6	1	0.166666666666667	5	0.0611238216418087
snail	0.0145641494554856	0.018390033715371	0.0234586399736686	14	1	0.0714285714285714	7	0.0187345629598453
hast	0.0686657667056941	0.170812245161657	0.184097285733513	6	2	0.333333333333333	4	0.205999478604165
wilt	0.0783946326547813	0.220092213582539	0.233637113722841	5	2	0.4	6	0.282202867333254
shalt	0.289894158420348	0.42708066663664	0.51617489177704	7	4	0.571428571428571	10	0.745446421103362
collar	0.0132665692712305	0.0124405739400409	0.018187076185742	19	1	0.0526315789473684	7	0.0125972914760934
garter	0.0189452947074842	0.0464247644640053	0.0501416288835115	7	1	0.142857142857143	5	0.048684951888364
shadow	0.00954446145871226	0.00220118995534484	0.00979499779256508	84	1	0.0119047619047619	7	0.00220604588137996
mahogany	0.020374556804601	0.0576029115501674	0.0611000653358106	6	1	0.166666666666667	5	0.0611238216418087
psalm	0.0783946326547813	0.220092213582539	0.233637113722841	5	2	0.4	6	0.282202867333254
match	0.0178829195980549	0.0386840395379119	0.0426175284163832	8	1	0.125	7	0.040240712865432
matches	0.0655623607990633	0.164361279249107	0.17695494700615	6	2	0.333333333333333	4	0.196689400775271
tuk	0.0158105362335907	0.0252313081721591	0.0297756942500447	11	1	0.0909090909090909	7	0.0258844055863618
lesson	0.020374556804601	0.0576029115501674	0.0611000653358106	6	1	0.166666666666667	5	0.0611238216418087
tukey	0.0189452947074842	0.0464247644640053	0.0501416288835115	7	1	0.142857142857143	5	0.048684951888364
kjoge	0.020374556804601	0.0576029115501674	0.0611000653358106	6	1	0.166666666666667	5	0.0611238216418087
angel	0.0783946326547813	0.220092213582539	0.233637113722841	5	2	0.4	6	0.282202867333254
bow	0.020374556804601	0.0576029115501674	0.0611000653358106	6	1	0.166666666666667	5	0.0611238216418087
cupid	0.0224046056488293	0.0746052115891351	0.0778967518612886	5	1	0.2	5	0.0806198743751853
karen	0.0121437848447877	0.00838380753255148	0.0147566845564768	26	1	0.0384615384615385	7	0.00845469002648088
